product_id,product_name,category,brand,price,image_url,product_url,description,rating
prod_043,Tailored Pure Linen Bermuda Shorts,bottom,Massimo Dutti,3490,/static/assets/products/prod_043.jpg,https://www.massimodutti.com/in/tailored-linen-bermuda-shorts-l05123043,Knee-length tailored Bermuda shorts cut from Italian linen with sharp pressed creases.,4.7
prod_044,A-Line Denim Maxi Skirt with Front Slit,bottom,Mango,3990,/static/assets/products/prod_044.jpg,https://www.myntra.com/skirts/mango/mango-women-a-line-denim-maxi-skirt-with-slit/21456044/buy,Floor-skimming vintage mid-wash denim maxi skirt featuring an edgy central walking slit.,4.8
prod_045,Relaxed Fit Cotton Chino Trousers,bottom,Marks & Spencer,2799,/static/assets/products/prod_045.jpg,https://www.myntra.com/trousers/marks--spencer/m-and-s-men-regular-fit-stretch-chino-trousers/21456045/buy,Everyday garment-dyed stretch cotton twill chino trousers in versatile British khaki.,4.6
prod_046,Pleated Tennis Mini Skirt,bottom,H&M,1499,/static/assets/products/prod_046.jpg,https://www.myntra.com/skirts/hm/hm-women-pleated-a-line-tennis-mini-skirt/21456046/buy,Sporty knife-pleated high-waisted mini skirt in optic white with hidden side zip.,4.5
prod_047,High-Waist Cargo Jogger Pants,bottom,Roadster,1399,/static/assets/products/prod_047.jpg,https://www.myntra.com/trousers/roadster/roadster-unisex-high-waist-cotton-cargo-jogger-pants/21456047/buy,Utilitarian multi-pocket cotton ripstop cargo trousers with elasticated cuffed ankles.,4.4
prod_048,Tailored Cropped Cigarette Trousers,bottom,Zara,2990,/static/assets/products/prod_048.jpg,https://www.zara.com/in/en/cropped-cigarette-trousers-p08432048.html,Slim-fitting ankle-grazing tailored trousers with slanted welt pockets in midnight navy.,4.7
prod_049,Flared Bootcut Vintage Denim Jeans,bottom,Levi's,3999,/static/assets/products/prod_049.jpg,https://www.myntra.com/jeans/levis/levis-women-ribcage-bootcut-vintage-flared-jeans/21456049/buy,Retro 70s-inspired bootcut silhouette with super high rise in authentic vintage wash.,4.8
prod_050,Flowy Satin Bias Cut Midi Skirt,bottom,Mango,2790,/static/assets/products/prod_050.jpg,https://www.myntra.com/skirts/mango/mango-women-bias-cut-flowy-satin-midi-skirt/21456050/buy,Fluid bias-cut satin skirt with subtle drape and concealed elastic waistband in olive green.,4.7
prod_051,Linen Drawstring Wide-Leg Lounge Pants,bottom,FabIndia,1890,/static/assets/products/prod_051.jpg,https://www.myntra.com/trousers/fabindia/fabindia-unisex-pure-linen-drawstring-wide-leg-pants/21456051/buy,Ultra-comfortable breathable unbleached linen trousers with drawstring waist and deep pockets.,4.6
prod_052,Distressed Denim Cut-Off Shorts,bottom,ONLY,1499,/static/assets/products/prod_052.jpg,https://www.myntra.com/shorts/only/only-women-high-rise-distressed-denim-cut-off-shorts/21456052/buy,High-rise 100% cotton denim shorts with raw frayed hems and subtle whisker fading.,4.4
prod_053,Paperbag Waist Belted Trousers,bottom,Vero Moda,2299,/static/assets/products/prod_053.jpg,https://www.myntra.com/trousers/vero-moda/vero-moda-women-paperbag-waist-belted-chinos/21456053/buy,Chic paperbag ruffle waistband trousers with matching fabric tie belt in warm terracotta.,4.5
prod_054,Wool Blend Houndstooth Culottes,bottom,Massimo Dutti,4990,/static/assets/products/prod_054.jpg,https://www.massimodutti.com/in/houndstooth-wool-blend-culottes-l05123054,Wide-leg tailored culottes in micro houndstooth check woven from Italian wool blend.,4.9
prod_055,Straight Leg Corduroy Trousers,bottom,H&M,2299,/static/assets/products/prod_055.jpg,https://www.myntra.com/trousers/hm/hm-men-straight-leg-ribbed-cotton-corduroy-pants/21456055/buy,Cozy wide-wale cotton corduroy pants with straight leg cut in rich autumnal mustard brown.,4.6
prod_056,Tiered Bohemian Maxi Skirt,bottom,FabIndia,2490,/static/assets/products/prod_056.jpg,https://www.myntra.com/skirts/fabindia/fabindia-women-tiered-cotton-boho-flared-maxi-skirt/21456056/buy,Voluminous three-tiered crinkled cotton maxi skirt with subtle lurex piping and tassels.,4.7
prod_057,Oversized Double-Breasted Wool Blazer,jacket,Zara,5990,/static/assets/products/prod_057.jpg,https://www.zara.com/in/en/oversized-wool-blend-blazer-p08432057.html,Impeccably tailored boyfriend fit blazer in fine wool blend with peak lapels in camel tan.,4.9
prod_058,Classic Leather Biker Motorcycle Jacket,jacket,Massimo Dutti,11990,/static/assets/products/prod_058.jpg,https://www.massimodutti.com/in/leather-biker-motorcycle-jacket-l05123058,Supple 100% lambskin nappa leather moto jacket with asymmetrical zip and silver hardware.,5.0
prod_059,Vintage Trucker Denim Jacket,jacket,Levi's,4499,/static/assets/products/prod_059.jpg,https://www.myntra.com/jackets/levis/levis-unisex-original-vintage-trucker-denim-jacket/21456059/buy,The iconic 1967 silhouette with button-flap chest pockets in medium stonewash denim.,4.8
prod_060,Cropped Quilted Lightweight Puffer Jacket,jacket,Mango,3990,/static/assets/products/prod_060.jpg,https://www.myntra.com/jackets/mango/mango-women-cropped-quilted-puffer-jacket/21456060/buy,Water-repellent boxy cropped puffer with stand collar and recycled thermal insulation.,4.6
prod_061,Tailored Single-Breasted Linen Blazer,jacket,Marks & Spencer,4999,/static/assets/products/prod_061.jpg,https://www.myntra.com/blazers/marks--spencer/m-and-s-men-pure-linen-tailored-summer-blazer/21456061/buy,Unlined lightweight breathable linen blazer with tortoiseshell buttons in natural oatmeal.,4.8
prod_062,Textured Bouclé Tweed Cropped Jacket,jacket,Zara,4590,/static/assets/products/prod_062.jpg,https://www.zara.com/in/en/textured-boucle-tweed-jacket-p08432062.html,Parisian-chic collarless bouclé jacket trimmed with braided edges and embossed gold buttons.,4.7
prod_063,Belted Longline Wool Wrap Coat,jacket,Massimo Dutti,9990,/static/assets/products/prod_063.jpg,https://www.massimodutti.com/in/belted-longline-wool-wrap-coat-l05123063,Luxurious double-faced virgin wool blend wrap coat with exaggerated notch collar in taupe.,4.9
prod_064,Classic Satin Bomber Flight Jacket,jacket,Puma,3499,/static/assets/products/prod_064.jpg,https://www.myntra.com/jackets/puma/puma-unisex-classic-satin-varsity-bomber-jacket/21456064/buy,Sportswear heritage ribbed-trim bomber jacket in water-resistant olive green nylon satin.,4.6
prod_065,Casual Cotton Canvas Utility Shacket,jacket,H&M,2299,/static/assets/products/prod_065.jpg,https://www.myntra.com/jackets/hm/hm-men-cotton-canvas-oversized-utility-shacket/21456065/buy,Heavyweight cotton canvas shirt-jacket with oversized patch pockets in sage khaki.,4.5
prod_066,Faux Shearling Aviator Moto Jacket,jacket,ONLY,4299,/static/assets/products/prod_066.jpg,https://www.myntra.com/jackets/only/only-women-faux-shearling-lined-aviator-jacket/21456066/buy,Cozy cracked faux-leather exterior lined with plush cream sherpa fleece and buckled collar.,4.7
prod_067,Suede Look Western Fringe Jacket,jacket,Vero Moda,3799,/static/assets/products/prod_067.jpg,https://www.myntra.com/jackets/vero-moda/vero-moda-women-suede-finish-western-fringe-jacket/21456067/buy,Bohemian vegan suede jacket with back yoke fringe detailing in warm caramel tan.,4.5
prod_068,Water-Resistant Hooded Parka Coat,jacket,Marks & Spencer,5499,/static/assets/products/prod_068.jpg,https://www.myntra.com/jackets/marks--spencer/m-and-s-women-stormwear-water-resistant-hooded-parka/21456068/buy,Practical yet polished fishtail parka coat with cinchable waist and deep storm hood.,4.8
prod_069,Distressed Denim Shacket with Raw Hem,jacket,Roadster,1899,/static/assets/products/prod_069.jpg,https://www.myntra.com/jackets/roadster/roadster-women-acid-wash-denim-shacket/21456069/buy,Relaxed slouchy denim overshirt featuring subtle distressing and frayed unfinished hem.,4.4
prod_070,Minimalist Canvas and Leather Shopper Tote,bag,Zara,2990,/static/assets/products/prod_070.jpg,https://www.zara.com/in/en/canvas-leather-shopper-tote-p08432070.html,Structured heavy ecru cotton canvas tote bag with black leather shoulder straps and base.,4.7
prod_071,Crescent Moon Leather Baguette Bag,bag,Charles & Keith,3899,/static/assets/products/prod_071.jpg,https://www.myntra.com/handbags/charles--keith/charles--keith-crescent-moon-leather-baguette-bag/21456071/buy,Understated 90s crescent silhouette in buttery smooth black leather with magnetic flap.,4.8
prod_072,Saddle Leather Crossbody Flap Bag,bag,Massimo Dutti,6490,/static/assets/products/prod_072.jpg,https://www.massimodutti.com/in/saddle-leather-crossbody-flap-bag-l05123072,Curved equestrian-inspired saddle crossbody bag crafted in cognac vegetable-tanned leather.,4.9
prod_073,Puffer Quilted Nylon Shoulder Cloud Bag,bag,H&M,1899,/static/assets/products/prod_073.jpg,https://www.myntra.com/handbags/hm/hm-women-puffer-quilted-nylon-shoulder-cloud-bag/21456073/buy,Cloud-soft quilted lightweight nylon slouchy shoulder bag with chunky scrunchie strap.,4.6
prod_074,Structured Box Top-Handle Handbag,bag,Aldo,4299,/static/assets/products/prod_074.jpg,https://www.myntra.com/handbags/aldo/aldo-women-structured-box-top-handle-handbag/21456074/buy,Architectural structured vanity case bag in faux crocodile texture with metallic clasp.,4.7
prod_075,Woven Leather Bucket Bag with Drawstring,bag,Mango,3990,/static/assets/products/prod_075.jpg,https://www.myntra.com/handbags/mango/mango-women-woven-leather-drawstring-bucket-bag/21456075/buy,Intricately woven leather lattice bucket bag containing a removable linen pouch insert.,4.8
prod_076,Classic Leather Everyday City Backpack,bag,Fossil,7995,/static/assets/products/prod_076.jpg,https://www.myntra.com/backpacks/fossil/fossil-unisex-classic-leather-city-commuter-backpack/21456076/buy,Supple full-grain leather commuter backpack with padded tech sleeve and brass zippers.,4.9
prod_077,Raffia Envelope Clutch with Gold Hardware,bag,Zara,2290,/static/assets/products/prod_077.jpg,https://www.zara.com/in/en/raffia-envelope-clutch-p08432077.html,Summer resort envelope clutch handwoven from natural raffia with optional chain strap.,4.5
prod_078,Sport Utility Multi-Pocket Crossbody,bag,Nike,2495,/static/assets/products/prod_078.jpg,https://www.myntra.com/handbags/nike/nike-sportswear-utility-multi-pocket-crossbody-bag/21456078/buy,Durable ripstop nylon utility sling bag with modular zipper compartments in matte black.,4.7
prod_079,Hand-Embroidered Jute Tote Bag,bag,FabIndia,1490,/static/assets/products/prod_079.jpg,https://www.myntra.com/handbags/fabindia/fabindia-women-hand-embroidered-jute-market-tote/21456079/buy,Eco-friendly natural jute bag with tribal kantha embroidery and reinforced cotton handles.,4.6
prod_080,Metallic Pleated Evening Minaudière,bag,Charles & Keith,3299,/static/assets/products/prod_080.jpg,https://www.myntra.com/handbags/charles--keith/charles--keith-metallic-pleated-evening-clutch/21456080/buy,Glamorous pleated champagne gold hardcase clutch with crystal kiss-lock clasp.,4.7
prod_081,Convertible Belt Bag and Fanny Pack,bag,H&M,1299,/static/assets/products/prod_081.jpg,https://www.myntra.com/handbags/hm/hm-unisex-convertible-nylon-belt-fanny-pack-bag/21456081/buy,Compact hands-free waist bag wearable as a crossbody in smooth weather-resistant nylon.,4.4
prod_082,Slouchy Leather Hobo Shoulder Bag,bag,Massimo Dutti,8990,/static/assets/products/prod_082.jpg,https://www.massimodutti.com/in/slouchy-leather-hobo-shoulder-bag-l05123082,Generously proportioned relaxed leather hobo bag with seamless wide shoulder strap in black.,4.8
prod_083,Miniature Leather Coin Pouch Crossbody,bag,Mango,1990,/static/assets/products/prod_083.jpg,https://www.myntra.com/handbags/mango/mango-women-miniature-leather-coin-pouch-crossbody/21456083/buy,"Charming micro pouch on delicate leather strap perfect for earbuds, keys, and cards.",4.5
prod_084,Chunky Lug Sole Leather Loafers,shoes,Zara,3990,/static/assets/products/prod_084.jpg,https://www.zara.com/in/en/chunky-lug-sole-leather-loafers-p08432084.html,Contemporary statement penny loafers with exaggerated cleated tread lug sole in polished black.,4.8
prod_085,Air Force 1 '07 All-White Sneakers,shoes,Nike,7495,/static/assets/products/prod_085.jpg,https://www.myntra.com/casual-shoes/nike/nike-air-force-1-07-classic-all-white-leather-sneakers/21456085/buy,"The iconic hoops classic featuring crisp leather edges, pivot-point traction, and Air cushioning.",5.0
prod_086,Ankle Strap Block Heel Sandal,shoes,Charles & Keith,3699,/static/assets/products/prod_086.jpg,https://www.myntra.com/heels/charles--keith/charles--keith-women-ankle-strap-block-heel-sandals/21456086/buy,Timeless 6cm mid-height block heel sandals with slender buckled ankle strap in nude blush.,4.7
prod_087,Leather Chelsea Ankle Boots,shoes,Massimo Dutti,7990,/static/assets/products/prod_087.jpg,https://www.massimodutti.com/in/leather-chelsea-ankle-boots-l05123087,Refined Goodyear welted calfskin Chelsea boots with tonal elastic side panels in espresso brown.,4.9
prod_088,Suede Ballet Flats with Bow Accent,shoes,Mango,2490,/static/assets/products/prod_088.jpg,https://www.myntra.com/flats/mango/mango-women-suede-ballet-flats-with-dainty-bow/21456088/buy,Supple round-toe ballerinas in velvety soft tan suede with delicate drawstring bow.,4.6
prod_089,Retro Suede Suede Court Sneaker,shoes,Puma,4499,/static/assets/products/prod_089.jpg,https://www.myntra.com/casual-shoes/puma/puma-unisex-retro-suede-classic-court-sneakers/21456089/buy,Vintage 1968 silhouette in lush navy blue suede with contrast white Puma formstrip.,4.7
prod_090,Pointed Toe Leather Mule Heels,shoes,Aldo,4999,/static/assets/products/prod_090.jpg,https://www.myntra.com/heels/aldo/aldo-women-pointed-toe-leather-slip-on-mule-heels/21456090/buy,Modern backless mule pumps with sharp sculpted knife-point toe and architectural kitten heel.,4.7
prod_091,Traditional Jute Espadrille Wedges,shoes,H&M,2299,/static/assets/products/prod_091.jpg,https://www.myntra.com/heels/hm/hm-women-traditional-braided-jute-espadrille-wedges/21456091/buy,Mediterranean braided jute wedge sandals with crisscrossing canvas ankle ribbon ties.,4.5
prod_092,Lace-Up Combat Ankle Boots,shoes,Zara,4990,/static/assets/products/prod_092.jpg,https://www.zara.com/in/en/lace-up-combat-ankle-boots-p08432092.html,Gothic grunge 8-eyelet combat boots in durable matte black leather with inner side zip.,4.7
prod_093,Minimalist Slides in Genuine Leather,shoes,Massimo Dutti,3990,/static/assets/products/prod_093.jpg,https://www.massimodutti.com/in/minimalist-leather-flat-slides-l05123093,Summer staple wide-strap slide sandals hand-cut from rich vegetable-tanned Italian leather.,4.8
prod_094,Embellished Metallic Strappy Stiletto Pumps,shoes,Charles & Keith,4599,/static/assets/products/prod_094.jpg,https://www.myntra.com/heels/charles--keith/charles--keith-embellished-metallic-stiletto-pumps/21456094/buy,Cocktail stilettos finished in gleaming silver metallic mirror sheen with crystal accents.,4.8
prod_095,Handcrafted Mojari Leather Juttis,shoes,FabIndia,1990,/static/assets/products/prod_095.jpg,https://www.myntra.com/flats/fabindia/fabindia-women-handcrafted-embroidered-leather-juttis/21456095/buy,Authentic Rajasthani embroidered leather jutti with padded sole and ornate golden dabka embroidery.,4.6
prod_096,Canvas Low-Top Casual Skater Shoes,shoes,Roadster,999,/static/assets/products/prod_096.jpg,https://www.myntra.com/casual-shoes/roadster/roadster-men-canvas-low-top-casual-skater-shoes/21456096/buy,Breathable washed black cotton canvas vulcanized skate shoe with contrast white stitching.,4.4
prod_097,Cat-Eye Acetate Sunglasses,accessories,Mango,1990,/static/assets/products/prod_097.jpg,https://www.myntra.com/sunglasses/mango/mango-women-retro-cat-eye-acetate-sunglasses/21456097/buy,Dramatic 50s-inspired vintage cat-eye frames in glossy black acetate with dark tint lenses.,4.6
prod_098,Round Metal Frame Polarized Sunglasses,accessories,Ray-Ban,5890,/static/assets/products/prod_098.jpg,https://www.myntra.com/sunglasses/ray-ban/ray-ban-unisex-round-metal-frame-green-lens-sunglasses/21456098/buy,Iconic wire-thin gold metal frames with signature G-15 crystal green polarized lenses.,4.9
prod_099,14k Gold Vermeil Chunky Hoop Earrings,accessories,Aurate,2490,/static/assets/products/prod_099.jpg,https://www.myntra.com/jewellery/aurate/aurate-women-14k-gold-vermeil-chunky-tubular-hoop-earrings/21456099/buy,Lightweight hollow tube hoop earrings coated in heavy 14k gold vermeil for everyday polish.,4.9
prod_100,Reversible Italian Leather Dress Belt,accessories,Massimo Dutti,2990,/static/assets/products/prod_100.jpg,https://www.massimodutti.com/in/reversible-italian-leather-belt-l05123100,Versatile dual-sided smooth leather belt with twist-buckle alternating between black and cognac.,4.8
prod_101,Printed Mulberry Silk Square Scarf,accessories,Zara,1590,/static/assets/products/prod_101.jpg,https://www.zara.com/in/en/printed-mulberry-silk-square-scarf-p08432101.html,70x70cm pure silk twill neckerchief with hand-rolled edges in equestrian chain motifs.,4.7
prod_102,Minimalist Stainless Steel Mesh Watch,accessories,Fossil,6495,/static/assets/products/prod_102.jpg,https://www.myntra.com/watches/fossil/fossil-unisex-minimalist-slim-case-mesh-bracelet-watch/21456102/buy,Ultra-slim 38mm brushed rose gold dial paired with an adjustable stainless steel mesh strap.,4.8
prod_103,Satin Bias Cut V-Neck Slip Midi Dress,dress,Zara,3590,/static/assets/products/prod_103.jpg,https://www.zara.com/in/en/satin-bias-cut-slip-midi-dress-p08432103.html,Figure-skimming 90s bias-cut satin slip dress with spaghetti straps in champagne gold.,4.8
prod_104,Belted Pure Linen Button-Down Shirt Dress,dress,Massimo Dutti,6990,/static/assets/products/prod_104.jpg,https://www.massimodutti.com/in/belted-linen-button-down-shirt-dress-l05123104,Sophisticated midi shirt dress in crisp European linen with self-tie belt in ivory white.,4.9
